time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:33:24.000Z,21161,17922,18496,14705,72284,965.7525636784651,1126.133244057583,1041.5741782006921,1230.2838490309418,1090.9359587419206
2021-05-05T20:33:25.000Z,16029,21238,14747,17720,69734,986.6445193087529,1005.0764667106131,1116.4527700549265,1134.7070541760722,1060.720202562591
2021-05-05T20:33:26.000Z,15237,16975,15708,18132,66052,1225.3627354466103,994.7709572901325,1330.2720269926153,1079.5192477388043,1157.4812418670406
2021-05-05T20:33:27.000Z,16306.000000000002,16119,20225,19966,72616,1261.7131117380106,1170.5074756498543,1203.049394313968,1002.5353601121907,1159.4513354535059
2021-05-05T20:33:28.000Z,14979,19598,18671,14114,67362,1160.339274984979,1078.711909378508,1047.3266563119275,1176.1439705257192,1115.6304528002834
2021-05-05T20:33:29.000Z,17931,17803,18617,17917,72268,1155.3149852211254,957.5713082064821,1076.8671644196165,1201.1349556287325,1097.722103368989
2021-05-05T20:33:30.000Z,18055,16770,16038,16286.000000000002,67149,1145.436554970922,1201.2782945736435,1193.2550193290933,1239.2093208891072,1194.7947974406916
2021-05-05T20:33:31.000Z,17456,15906,16683,20047,70092,1082.0421631530705,1133.751540299258,1195.5149553437632,965.45378360852,1094.190610601153
2021-05-05T20:33:32.000Z,16216.999999999998,17025,20335,15424,69001,1152.4275760004932,1186.8014684287812,1069.8267027292845,1063.1723288381743,1118.0570189991834
2021-05-05T20:33:33.000Z,16841,13857,17216,15960,63874,1248.015557270946,1264.38817925958,1045.1909851301116,1212.229448621554,1192.4560425705479
2021-05-05T20:33:34.000Z,17493,16394,16271,23107,73265,1058.521237066255,1329.5739294863974,1250.001782312089,1030.3298567533648,1167.1067014045266
2021-05-05T20:33:35.000Z,15956,17295,20957,16328,70536,1101.4504261719728,1152.3037872217403,1155.6866440807366,983.6141597256247,1098.2637543000187
2021-05-05T20:33:36.000Z,19545,18272,17898,18914,74629,1166.2186748529036,1116.43109676007,1010.9009945245278,1110.7829649994712,1101.083432784243
2021-05-05T20:33:37.000Z,17025,15257,18191,15068,65541,1101.397415565345,1139.3939830897293,1078.5189379363421,1136.1751393681975,1113.8713689899037
2021-05-05T20:33:38.000Z,19201,16470,19586,17826,73083,1005.1249934899224,1242.265270188221,1098.810119473093,1130.1029395265343,1119.0758306694427
2021-05-05T20:33:39.000Z,18339,13890,15524,12595,60348,986.0955886362397,1291.9308135349172,1077.4273383148673,1250.3459309249702,1151.4499178527485
2021-05-05T20:33:40.000Z,18813,20421,17868,13560,70662,1106.5911869451975,1072.5263699133245,1225.76706962167,1547.9565634218288,1238.2102974755053
2021-05-05T20:33:41.000Z,17839,19690,17323,16598,71450,1020.9179886764953,1001.4531742001016,1193.1437395370317,1306.6695384986142,1130.5461102280606
2021-05-05T20:33:42.000Z,22189,17427,18029,16279,73924,978.5194015052504,1056.3718941871807,1063.476510067114,1181.1503777873334,1069.8795458867196
2021-05-05T20:33:43.000Z,18486,20607,17286,21632,78011,962.368711457319,1012.5577231037997,1172.6432373018629,1036.5692954881656,1046.034741837787
2021-05-05T20:33:44.000Z,18586,17761,16180,17786,70313,1061.7488432153234,1069.5796970891279,1268.635043263288,901.3466209378163,1075.327551126389
2021-05-05T20:33:45.000Z,19905,17485,16181.999999999998,18871,72443,920.2144687264506,1121.958535887904,1214.7893338277097,1072.3118011764082,1082.318534904618
2021-05-05T20:33:46.000Z,16569,19108,12168,19020,66865,1134.2850503953166,1061.2503140046053,1365.7596153846155,1079.4511041009464,1160.186520971371
2021-05-05T20:33:47.000Z,16951,16639,16723,14003,64316,1165.9971683086544,1111.9364745477492,1499.7397596125097,1077.5786617153467,1213.813016046065
2021-05-05T20:33:48.000Z,18320,17558,14338,17407,67623,1036.872270742358,1082.888825606561,1243.5892732598688,1312.8859079680587,1169.0590693942117
2021-05-05T20:33:49.000Z,18877,14984,19761,18667,72289,1060.7739047518144,1157.8090630005338,1225.6811396184403,1014.2955482937805,1114.6399139161422
2021-05-05T20:33:50.000Z,17713,16405,18352,19525,71995,1085.8349799582227,1286.7247790307833,996.621131211857,978.3709090909091,1086.887949822943
2021-05-05T20:33:51.000Z,12780,14276,14590,21646,63292,1168.9996870109546,1275.9577612776689,1168.9862234407128,1023.6766146170193,1159.405071586589
2021-05-05T20:33:52.000Z,11639,20198,15106,15599,62542,1501.2346421513876,1134.1477373997425,1406.2794915927445,928.9133918840952,1242.6438157569924
2021-05-05T20:33:53.000Z,13862,16720,19423,16646,66651,1559.4111960756024,1028.7203349282297,1258.7220305822993,1187.0586327045537,1258.4780485726712
2021-05-05T20:33:54.000Z,14467,18357,18282,20498,71604,1410.0166586023363,1108.6928147300757,1023.0257083470079,1034.2144111620646,1143.987398210371
2021-05-05T20:33:55.000Z,19095,18471,16757,21797,76120,1165.4673474731605,1140.9832169346544,1174.1149967177896,879.6149470110565,1090.0451270341653
2021-05-05T20:33:56.000Z,15938,20827,19172,19228,75165,1120.2058602083073,873.3371584961828,1086.626069267682,1032.1034428957769,1028.0681327169873
2021-05-05T20:33:57.000Z,15936,18216,16358,21084,71594,1284.8371611445782,1000.8389877031182,1252.955618046216,954.248245114779,1123.220003002173
2021-05-05T20:33:58.000Z,17172,19609,18565,18199,73545,1108.1794782203588,1093.4312305573972,1153.1364934015621,967.0893455684378,1080.459136936939
2021-05-05T20:33:59.000Z,18445,16366,14460,17855,67126,1084.7510436432638,1080.7818037394597,1178.4575380359613,1061.776589190703,1101.441743652347
2021-05-05T20:34:00.000Z,21035,15731,16518,18186,71470,940.8476824340385,1167.82079969487,1343.5040561811356,1030.6920158363575,1120.7161385366003
2021-05-05T20:34:01.000Z,22041,16196.000000000002,20267,19207,77711,889.7032802504424,1208.1236725117312,1102.2156214535946,1012.8352163273806,1053.2194476357872
2021-05-05T20:34:02.000Z,13448,18468,19148,18202,69266,1024.2804134443784,1091.4221355858783,983.1390745769793,1074.1758597956268,1043.2543708507158
2021-05-05T20:34:03.000Z,19084,20659,16809,16277.000000000002,72829,1185.5668622930202,1089.5531245462025,1107.5638645963472,1121.1677213245684,1125.9628931900347
2021-05-05T20:34:04.000Z,15062,20890,18430,18802,73184,1217.4709865887664,882.7489229296314,1180.4097124253933,1065.0500478672482,1086.4199174527598
2021-05-05T20:34:05.000Z,22868,20497,17302,16584,77251,1014.1124715760014,891.4049373078988,1089.8077678881054,1121.2262421611192,1029.1378547332813
2021-05-05T20:34:06.000Z,19927,22220,13818,15082,71047,917.4683093290511,884.656705670567,1288.2464177160225,1164.3357644874684,1063.6767993007772
2021-05-05T20:34:07.000Z,17331,18093,17261,19921,72606,1044.2199526859386,983.7327143094014,1353.089913678234,1133.0441242909492,1128.5216762411308
2021-05-05T20:34:08.000Z,19180,17944,18461,20700,76285,1114.7250260688218,1045.7375167186804,1094.0839066139429,952.279806763285,1051.7065640411824
2021-05-05T20:34:09.000Z,15307,15855,19391,16853,67406,1040.1488208009407,1151.6729738252918,997.1459439946367,968.5219842164599,1039.3724307093323
2021-05-05T20:34:10.000Z,17914,21257,17220,18631,75022,1114.0479513229875,1078.384014677518,1202.5088269454122,1081.666738231979,1119.1518827944742
2021-05-05T20:34:11.000Z,17968,14753,15097,17379,65197,1154.5418521816562,998.2547956347861,1273.9888719613168,1155.390068473445,1145.543897062801
2021-05-05T20:34:12.000Z,16564,20493,17774,16111,70942,1004.9988529340739,1183.503928170595,1171.4979183076405,1231.1139594066167,1147.7786647047315
2021-05-05T20:34:13.000Z,16277.000000000002,19237,19688,20245,75447,1234.5533574983106,942.6733898216978,1046.5455099553028,1020.9408742899482,1061.1782828913147
2021-05-05T20:34:14.000Z,13261,14228,17260,17802,62551,1360.6976849408038,1130.355074500984,1090.1054461181923,997.5510055049995,1144.6773027662448
2021-05-05T20:34:15.000Z,16550,17308,15123,20383,69364,1293.1146827794562,1205.2348047145829,1255.1399854526219,1002.7378207329638,1189.056823419906
2021-05-05T20:34:16.000Z,20762,15178,16070,20136,72146,1052.7611020132936,1193.9424825405192,1360.941879278158,930.0014402065951,1134.4117260096416
2021-05-05T20:34:17.000Z,18891,12482,19016,18175,68564,989.4663596421576,1327.5101746514981,1098.4411022297013,1038.5532874828061,1113.4927310015407
2021-05-05T20:34:18.000Z,14792,15697,13469,15881,59839,1146.9376014061654,1499.3330572720902,1257.1419556017522,1134.1369561110762,1259.387392597771
2021-05-05T20:34:19.000Z,18424,15249,14186,16666,64525,1197.904363873209,1149.062823791724,1441.223741717186,1116.1433457338294,1226.083568778987
2021-05-05T20:34:20.000Z,14909,19818,15281,16437,66445,1130.3090750553356,1157.5485417297407,1302.5188796544728,1215.7407677800086,1201.5293160548893
2021-05-05T20:34:21.000Z,19172,17539,15924,13544,66179,1132.6624765282704,978.3205998061463,1401.8466465712133,1324.8166715888954,1209.4115986236313
2021-05-05T20:34:22.000Z,20531,21031,15109,16721,73392,908.8213920413034,1081.08558794161,1287.9006552385995,1222.4612164344237,1125.0672129139841
2021-05-05T20:34:23.000Z,15416,19790,14051,19424,68681,1140.102750389206,892.1675593734209,1307.4400398548146,1132.634009472817,1118.0860897725647
2021-05-05T20:34:24.000Z,17378,17243,15233,16652,66506,1145.482679249626,1140.4233022095923,1480.3198319438063,1006.0964448714869,1193.0805645686278
2021-05-05T20:34:25.000Z,17424,18554,18274,16013.000000000002,70265,1146.5349517906336,997.2027056160397,1204.9753201269564,1217.702241928433,1141.6038048655157
2021-05-05T20:34:26.000Z,17481,17300,17553,15819,68153,1142.8661403809851,1136.2019075144508,1060.1215176892838,1191.8147164801821,1132.7510705162254
2021-05-05T20:34:27.000Z,16873,20146,15283,21308,73610,1082.5801576483138,1048.5181673781397,1210.8136491526532,1023.1600807208561,1091.2680137249906
2021-05-05T20:34:28.000Z,14115,21811,18063,13656,67645,1205.3516117605384,919.0027967539315,1226.9319049991695,1168.2911540714704,1129.8943668962775
2021-05-05T20:34:29.000Z,19800,14137,17934,22088,73959,1171.770505050505,1089.857678432482,1191.2120553139289,1113.9942049981892,1141.7086109487764
2021-05-05T20:34:30.000Z,19048,17023,15925,18277,70273,1071.2065833683325,1213.7561534394642,1196.8658084772371,883.5218033594135,1091.337587161112
2021-05-05T20:34:31.000Z,16200,21921,15698,19608,73427,1042.9148765432099,959.8765567264268,1236.6258759077589,1099.0890452876376,1084.6265886162582
2021-05-05T20:34:32.000Z,17760,17201,20291,17678,72930,1169.7079391891891,1017.0727283297483,1148.8682174363018,996.9570652788777,1083.1514875585294
2021-05-05T20:34:33.000Z,15554,19006,14222,17005,65787,1132.3781020959239,1111.3771440597707,1128.323864435382,1100.1044398706263,1118.0458876154257
2021-05-05T20:34:34.000Z,14942,19068,17613,18233,69856,1265.3312809530184,929.5074994755612,1294.962925112133,1159.6494817089892,1162.3627968124256
2021-05-05T20:34:35.000Z,14418,16250,18668,17582,66918,1306.7878346511304,1119.9235076923078,1033.2326976644526,1041.7772153338642,1125.430313835439
2021-05-05T20:34:36.000Z,18338,16864,16422,19259,70883,1183.7201439633548,1221.1720825426944,1199.8030081597856,1053.7968222649151,1164.6230142326874
2021-05-05T20:34:37.000Z,12964,18097,15775,19346,66182,1274.6717834001852,1105.7643255788253,1225.4136291600635,994.2108963093145,1150.0151586120971
2021-05-05T20:34:38.000Z,13652,16947,20005,21867,72471,1406.758423674187,1114.7684545937334,1141.1398150462385,997.2577857044862,1164.9811197546612
2021-05-05T20:34:39.000Z,18732,16587,19347,21135,75801,1262.8679265428145,1152.339844456502,1037.9312554918074,908.679725573693,1090.4546880162043
2021-05-05T20:34:40.000Z,16764,20420,19992,19130,76306,1042.6453113815319,1026.7806562193928,1072.2886154461785,860.30412963931,1000.5046781716032
2021-05-05T20:34:41.000Z,18204,24055,15829,10911,68999,1091.580202153373,910.3070879235087,1121.5877187440774,1233.2418660067822,1089.1792187069352
2021-05-05T20:34:42.000Z,17841,19805,15789,20598,74033,1136.622218485511,882.3951527392072,1215.3318766229654,1288.3867851247694,1130.6840082431133
2021-05-05T20:34:43.000Z,19430,17378,16363,15197,68368,982.1369016984046,1049.9479802048568,1299.7062885778892,1085.5641903007172,1104.338840195467
2021-05-05T20:34:44.000Z,22145,17150,20891,16652,76838,964.2397380898623,1089.1394752186588,1116.2419702264133,1222.2379293778524,1097.9647782281968
2021-05-05T20:34:45.000Z,18728,16367,23687,14280,73062,971.697885519009,1257.5944278120608,901.3406932072445,1253.1668767507003,1095.9499708222536
2021-05-05T20:34:46.000Z,18984,12084,16058,15250,62376,1009.4366835229667,1273.2449520026482,967.8802466060531,1322.716786885246,1143.3196672542285
2021-05-05T20:34:47.000Z,20681,16078,13787,20056,70602,929.8083264832455,1351.5952232864784,1343.433524334518,1119.2191862784205,1186.0140650956657
2021-05-05T20:34:48.000Z,20208,16400,18123,14364,69095,994.0366191607284,1223.7793902439025,1299.188489764388,1134.8357699805067,1162.9600672873812
2021-05-05T20:34:49.000Z,19655,16832,17232,15542,69261,956.4470109386924,1142.2413854562737,1173.3691968430826,1241.1120833869516,1128.2924191562502
2021-05-05T20:34:50.000Z,19473,19362,17267,17592,73694,852.2164535510707,1119.7124264022311,1146.72728325708,1205.1042519326966,1080.9401037857697
2021-05-05T20:34:51.000Z,14709,19160,17910,21964,73743,1290.2622204092731,1011.8649269311064,1171.130150753769,939.7235020943361,1103.2452000471212
2021-05-05T20:34:52.000Z,13933,19078,15884,17086,65981,1294.92248618388,1059.4156620190795,1139.7173256106773,1039.4943813648601,1133.3874637946242
2021-05-05T20:34:53.000Z,16626,17423,18986,15073,68108,1256.845242391435,1011.7491247201974,1230.5361318866533,1163.1266503018642,1165.5642873250374
2021-05-05T20:34:54.000Z,17739,15468,18433,21215,72855,1132.434240938046,1220.23125161624,1116.7724190310855,1052.7587555974546,1130.5491667957067
2021-05-05T20:34:55.000Z,17919,16931,15472,17140,67462,1136.9442491210448,1220.7883172878153,1027.0349017580145,1030.8571178529755,1103.9061465049626
2021-05-05T20:34:56.000Z,14366,14519,22078,22123,73086,1102.0868717805931,1172.72546318617,1076.8199565178006,976.5433259503684,1082.043904358733
2021-05-05T20:34:57.000Z,21648,15907,16209,18331,72095,1127.658305617147,1219.6898849563086,1104.944043432661,987.6975069554306,1109.997435240387
2021-05-05T20:34:58.000Z,20598,17636,17573,14877,70684,954.8512962423537,1208.3151508278522,1244.2967051727082,1206.0412717617799,1153.3761060011734
2021-05-05T20:34:59.000Z,15808,15045,23224,17822,71899,1021.9604630566802,1104.6511133266865,1003.243928694454,1181.8390753001909,1077.923645094503
2021-05-05T20:35:00.000Z,18195,16338.000000000002,20530,18587,73650,1136.2619950535861,1341.3682213245195,927.3448124695567,975.72453865605,1095.174891875928
2021-05-05T20:35:01.000Z,17211,18043,17107,18269,70630,1064.7408634013132,1123.3968852186445,1062.9724089553984,1132.9390771251847,1096.012308675135
2021-05-05T20:35:02.000Z,20123,15945,20825,16268.999999999998,73162,1051.8676638672166,1141.3895264973346,1039.2252100840335,1091.0194849099514,1080.875471339634
2021-05-05T20:35:03.000Z,17731,18065,17752,19923,73471,1052.9288252213637,1107.7489620813728,1092.0917643082469,1022.821161471666,1068.8976782706623
2021-05-05T20:35:04.000Z,16666,17968,17024,18691,70349,1103.3691347653905,1104.6053539626002,1110.460585056391,1018.1548873789525,1084.1474902908335
2021-05-05T20:35:05.000Z,15861,17677,18938,19767,72243,1117.212912174516,1052.9444475872604,1136.1044988911183,1001.4549501694744,1076.9292022055922
2021-05-05T20:35:06.000Z,17425,18519,16685,16633,69262,1188.2900430416069,1026.8147848155947,1112.1552891819,1060.1308843864606,1096.8477503563906
2021-05-05T20:35:07.000Z,20668,19816,17764,18767,77015,1037.1724404877104,1044.0345175615664,1148.8661337536591,1125.1797303777907,1088.8132055451817
2021-05-05T20:35:08.000Z,17364,17199,15378,18053,67994,1040.0663441603317,1052.373568230711,1270.969566913773,981.8472276075998,1086.3141767281038
2021-05-05T20:35:09.000Z,17439,14765,17304,18931,68439,1067.6666093239292,1200.623636979343,1168.5292995839113,1134.57651471132,1142.849015149626
2021-05-05T20:35:10.000Z,17531,15621,16989,13925,64066,1108.7125092692943,1257.404647589783,1204.026487727353,1101.8155834829442,1167.9898070173435
2021-05-05T20:35:11.000Z,16579,15719,17946,17123,67367,1124.3127450389047,1242.294611616515,1203.0847542627885,1162.1731005080885,1182.9663028565742
2021-05-05T20:35:12.000Z,17321,16931,18244,14885,67381,1159.5101322094567,1155.439430630205,1079.4785682964261,1294.5981860933825,1172.2565793073677
2021-05-05T20:35:13.000Z,16500,17665,19023,17053,70241,1129.9153939393939,1260.5011038777243,1184.50297008884,1204.369377822084,1194.8222114320106
2021-05-05T20:35:14.000Z,16312.999999999998,20940,16524,16059.000000000002,69836,1204.5469257647276,963.6410697230182,1059.164306463326,1216.7404570645745,1111.0231897539115
2021-05-05T20:35:15.000Z,19289,16184.000000000002,18403,17629,71505,1114.3617087459174,1025.9135565991103,1152.6482095310548,1139.538601168529,1108.115519011153
2021-05-05T20:35:16.000Z,16353.000000000002,13219,18511,15100,63183,1084.335412462545,1337.8826688856948,1150.6644157527955,1237.6197350993377,1202.6255580500933
2021-05-05T20:35:17.000Z,15673,13892,15293,20339,65197,1165.3227206023098,1416.114814281601,1193.1800170012425,1053.3436255469787,1206.990294358033
2021-05-05T20:35:18.000Z,13682,20279,20197,16300.999999999998,70459,1298.8434439409443,1190.6014596380492,1137.72887062435,1093.3512054475186,1180.1312449127156
2021-05-05T20:35:19.000Z,13699,18082,15802,17074,64657,1428.935761734433,970.4365667514655,1147.0054423490697,1127.8100035141151,1168.546943587271
2021-05-05T20:35:20.000Z,19011,17195,15021,17040,68267,1250.036925990216,1108.3636522244838,1319.9463417881632,1073.8090962441315,1188.0390040617485
2021-05-05T20:35:21.000Z,16216.000000000002,19316,17766,14697,67995,1007.4310557474099,1066.3287430109754,1235.793875942812,1221.4582567870993,1132.7529828720742
2021-05-05T20:35:22.000Z,21518,22857,15700,15065,75140,1080.4287573194536,926.9633372708579,1178.8499363057324,1329.769200132758,1129.0028077572003
2021-05-05T20:35:23.000Z,19112,15568,16820,17159,68659,967.7335182084554,928.0159943473792,1275.9713436385255,1263.1220350836295,1108.7107228194973
2021-05-05T20:35:24.000Z,17123,20055,16827,16068.000000000002,70073,1046.137359107633,1137.2834704562454,1272.942413977536,1080.7537963654468,1134.2792599767154
2021-05-05T20:35:25.000Z,19066,19431,15984,15283,69764,1042.0322039232142,1037.2979774587,1128.4033408408409,1257.3102139632272,1116.2609340464955
2021-05-05T20:35:26.000Z,12430,17595,17039,19005,66069,1223.4366854384552,1011.3485649332197,1211.2143905158753,1165.8831360168376,1152.970694226097
2021-05-05T20:35:27.000Z,15348,14826,14810,15751,60735,1354.4506124576492,1159.5520032375557,1322.9407157326132,1033.9994286077074,1217.7356900088814
2021-05-05T20:35:28.000Z,13589,19473,17623,11911,62596,1368.8930016925453,1223.4732193293278,1207.2555751007208,1342.9364453026615,1285.6395603563137
2021-05-05T20:35:29.000Z,20095,16383,18653,16811,71942,1178.639661607365,998.5250564609656,1141.6855197555353,1448.9213610136221,1191.942899709372
2021-05-05T20:35:30.000Z,15787,16395,15269,18201,65652,1113.680053208336,1176.944373284538,1105.9018927238194,1086.053898137465,1120.6450543385395
2021-05-05T20:35:31.000Z,16209,19329,12628,19721,67887,1133.2404219877847,1052.3158983910187,1471.9217611656636,1017.0864560620658,1168.6411344016333
2021-05-05T20:35:32.000Z,13266,21810,20397,17800,73273,1324.0115332428766,1000.2450710683173,1264.7115752316518,1098.7941573033709,1171.940584211554
2021-05-05T20:35:33.000Z,14825,15167,18248,21516,69756,1462.3129173693087,1021.2034021230303,1028.120451556335,941.4075571667596,1113.2610820538584
2021-05-05T20:35:34.000Z,15260,14557,13041,18042,60900,1236.4322411533421,1269.145222229855,1205.4536461927767,1017.4166389535528,1182.1119371323816
2021-05-05T20:35:35.000Z,17760,17044,16736,21868,73408,1173.894876126126,1204.9389814597512,1450.4125239005737,928.7325315529541,1189.4947282598512
2021-05-05T20:35:36.000Z,17706,23832,18501,17221,77260,1140.7396927595166,996.2781134608929,1196.323820334036,993.4812147958887,1081.7057103375837
2021-05-05T20:35:37.000Z,17689,21648,15874,15787,70998,1065.6528916275652,859.2003418329638,1138.0352148166814,1200.3414834990815,1065.807482944073
2021-05-05T20:35:38.000Z,19020,21055,18601,14692,73368,1038.1016298633017,871.7204464497744,1170.4115907746896,1263.034848897359,1085.817128996281
2021-05-05T20:35:39.000Z,17194,18915,19960,14399,70468,1059.2398511108527,1030.1786941580756,1078.5311122244489,1256.8031807764428,1106.188209567455
2021-05-05T20:35:40.000Z,14717,17381,15364,15813,63275,1162.9660256845825,1028.1704159714632,1038.3232882061964,1279.5355087586163,1127.2488096552147
2021-05-05T20:35:41.000Z,14287,17666,16423,19314,67690,1366.7999580037797,1211.2605003962415,1370.2854533276502,1105.4106347727038,1263.4391366250939
2021-05-05T20:35:42.000Z,12985,13642,16158.000000000002,17010,59795,1427.4871005005775,1065.2885940477936,1210.851281099146,1131.0159318048206,1208.6607268630844
2021-05-05T20:35:43.000Z,17007,15351,15859,16391,64608,1343.5392485447169,1328.0725685623086,1160.659373226559,1028.951619791349,1215.3057025312335
2021-05-05T20:35:44.000Z,14312,17411,16780,18941,67444,1279.4874930128562,1263.154902073402,1274.618653158522,1106.9725991235944,1231.0584118420936
2021-05-05T20:35:45.000Z,17076,15788,18669,16532,68065,1208.6640899508081,1116.0586521408666,1272.3820772403449,1215.44265666586,1203.13686899947
2021-05-05T20:35:46.000Z,11536,17104,17578,18678,64896,1332.4770284327324,1270.817294200187,1104.9893048128342,1030.2849876860478,1184.6421537829503
2021-05-05T20:35:47.000Z,14764,15165,15980,21104,67013,1413.1584259008398,1135.567886580943,1139.6471214017522,1036.3729150871873,1181.1865872426806
2021-05-05T20:35:48.000Z,16628,16409,15146,14447,62630,1254.2908948761126,1220.9654457919435,1334.2622474580746,1049.996677510902,1214.878816409258
2021-05-05T20:35:49.000Z,14353,15350,15594,18105,63402,1274.1229708074966,1154.5882736156352,1301.47197640118,1153.1048881524441,1220.8220272441888
2021-05-05T20:35:50.000Z,22801,16008,13908,15110,67827,1095.1642033244157,1294.049287856072,1279.2881075639918,1110.561416280609,1194.765753756272
2021-05-05T20:35:51.000Z,18968,17933,14721,16500,68122,928.9870307886968,1135.49612446328,1485.2937300455133,1307.866909090909,1214.4109485970998
2021-05-05T20:35:52.000Z,19893,16254.000000000002,17407,16654,70208,998.5550193535414,1172.1929371231697,1334.3810535991267,1202.6547976462111,1176.9459519305124
2021-05-05T20:35:53.000Z,13877,16675,18358,17670,66580,1069.3152698710096,1168.7823088455773,1113.20018520536,1083.3915676287493,1108.6723328876742
2021-05-05T20:35:54.000Z,19615,16602,17378,18028,71623,1242.5052255926587,1162.2906276352246,1088.466682011739,1026.9486909252273,1130.0528065412125
2021-05-05T20:35:55.000Z,24047,14427,17457,19293,75224,873.2626523059009,1229.86150966937,1046.208397777396,1019.3048774166796,1042.1593592923366
2021-05-05T20:35:56.000Z,19390,16744,16018,19745,71897,837.8391438886024,1227.5104515050168,1328.7075165438882,1015.3980754621423,1102.3637968499124
2021-05-05T20:35:57.000Z,19093,18126,19592,14533,71344,1003.0814434609542,1139.8262164846078,1178.4103715802369,1160.669235532925,1120.496816764681
2021-05-05T20:35:58.000Z,15997,15206,14005,19747,64955,1091.2689879352379,1178.0996974878337,1129.799143163156,1143.9604496885602,1135.7820695686971
2021-05-05T20:35:59.000Z,18805,20980,16440,15303,71528,1131.0660462642913,1095.3838417540514,1393.222384428224,1058.9416454290008,1169.6534794688919
2021-05-05T20:36:00.000Z,18034,13844,15175,23092,70145,1090.588277697682,1126.9045796012713,1277.966392092257,985.5199203187251,1120.2447924274838
2021-05-05T20:36:01.000Z,17861,18558,15917,18827,71163,958.5248866244891,1158.0866472680245,1267.053527674813,1039.1251394274182,1105.6975502486862
2021-05-05T20:36:02.000Z,17165,18282,14878,17775,68100,1189.3964462569181,1050.9587025489552,1348.9895147197203,1038.7583684950773,1157.0257580051677
2021-05-05T20:36:03.000Z,13647,17122,17026,18720,66515,1294.1944749761853,1133.6804695713117,1248.1004346293903,1062.4679487179487,1184.610831973709
2021-05-05T20:36:04.000Z,19315,18452,18615,18069,74451,1111.2331866425059,1076.6555386949924,1180.7460112812248,1045.7506226133157,1103.5963398080096
2021-05-05T20:36:05.000Z,19644,15377,17409,14470,66900,1055.4115251476278,1145.4206282109644,1136.315985984261,1134.2815480304077,1117.8574218433153
2021-05-05T20:36:06.000Z,16404,15936,16899,19464,68703,1079.3152889539138,1279.0887926706828,1097.6621101840346,1113.2542129058775,1142.330101178627
2021-05-05T20:36:07.000Z,17427,17391,18214,14361,67393,1111.9068112698685,1093.197688459548,1154.728670253651,1191.2400947009262,1137.7683161709986
2021-05-05T20:36:08.000Z,16753,18143,18708,15535,69139,1074.0843431027279,1149.2819269139613,1104.607119948685,1297.9634373994206,1156.4842068411988
2021-05-05T20:36:09.000Z,13149,15662,17236,13778,59825,1317.7813521940832,1047.3749201889925,1113.6173126015317,1213.7116417477137,1173.1213066830803
2021-05-05T20:36:10.000Z,20199,16641,15580,20507,72927,1199.6571117382048,1297.382008292771,1255.7087933247753,1202.4154678890136,1238.7908453111913
2021-05-05T20:36:11.000Z,17863,16782,20047,19468,74160,1072.1424172871298,1087.3739721129782,1150.884920436973,933.2907335114033,1060.9230108371212
2021-05-05T20:36:12.000Z,16899,13988,15939,15816,62642,1092.5238771524942,1289.3222762367743,1126.5111362067885,1062.4943727870511,1142.712915595777
2021-05-05T20:36:13.000Z,15651,16445,13899,16341.999999999998,62337,1146.046578493387,1226.1616904834295,1278.034462911001,1231.356015175621,1220.3996867658598
2021-05-05T20:36:14.000Z,17460,18019,13971,17538,66988,1155.8670103092784,1176.8248515455907,1455.8226325960918,1086.8222716387274,1218.834191522422
2021-05-05T20:36:15.000Z,18711,16600,21008,20282,76601,1045.95291539736,1101.4489759036144,1203.500761614623,1095.944680011833,1111.7118332318576
2021-05-05T20:36:16.000Z,15247,17738,17848,19764,70597,1182.6041844297238,1205.196583605818,1104.0143993724787,929.7062335559604,1105.380350240995
2021-05-05T20:36:17.000Z,18156,18864,19391,14916,71327,1257.4757105089227,1097.4203244274809,1041.460316641741,1154.5984848484848,1137.7387091066573
2021-05-05T20:36:18.000Z,18565,15650,16912,13672,64799,1075.2520333961756,1045.8511821086263,1053.5525070955534,1373.1695435927443,1136.9563165482748
2021-05-05T20:36:19.000Z,19630,18975,18165,18775,75545,956.2171676006113,1209.0526482213438,1226.3838700798237,1132.2892143808256,1130.9857250706511
2021-05-05T20:36:20.000Z,13641,18636,17807,13961,64045,1130.6948904039293,1021.0951921013093,1103.779244117482,1127.169113960318,1095.6846101457595
2021-05-05T20:36:21.000Z,17109,17965,18765,16408,70247,1295.515693494652,1027.4236014472585,1059.5677591260326,1357.691674792784,1185.0496822151817
2021-05-05T20:36:22.000Z,14210,15218,18828,18443,66699,1220.2430682617876,1176.230516493626,1148.0076481835565,1084.4446131323537,1157.2314615178311
2021-05-05T20:36:23.000Z,16993,16050.999999999998,18796,15792,67632,1212.6203142470429,1198.5218989471061,1097.4767503724197,1089.3137664640324,1149.4831825076503
2021-05-05T20:36:24.000Z,14049,16364,18130,24028,72571,1208.654067905189,1282.4367514055243,1048.6723662437948,982.4094806059597,1130.543166540117
2021-05-05T20:36:25.000Z,14532,19695,13432,20754,68413,1330.8806771263419,1067.4592536176694,1251.4481089934484,877.7241013780476,1131.8780352788767
