time,producer-service-1_throughput,total_throughput,producer-service-1_latency,average_latency
2021-05-05T19:22:36.000Z,48171,48171,289.836166988437,289.836166988437
2021-05-05T19:22:37.000Z,47353,47353,293.1983190082994,293.1983190082994
2021-05-05T19:22:38.000Z,48507,48507,281.36683365287485,281.36683365287485
2021-05-05T19:22:39.000Z,45250,45250,296.8114917127072,296.8114917127072
2021-05-05T19:22:40.000Z,45863,45863,297.5450363037743,297.5450363037743
2021-05-05T19:22:41.000Z,43237,43237,318.60341836852695,318.60341836852695
2021-05-05T19:22:42.000Z,44939,44939,315.71530296624314,315.71530296624314
2021-05-05T19:22:43.000Z,44307,44307,317.52258108199607,317.52258108199607
2021-05-05T19:22:44.000Z,47130,47130,299.7020793549756,299.7020793549756
2021-05-05T19:22:45.000Z,46632,46632,300.5289929662035,300.5289929662035
2021-05-05T19:22:46.000Z,45827,45827,292.8326314181596,292.8326314181596
2021-05-05T19:22:47.000Z,45034,45034,311.92399076253497,311.92399076253497
2021-05-05T19:22:48.000Z,48853,48853,291.22670050969236,291.22670050969236
2021-05-05T19:22:49.000Z,50536,50536,272.9219170492322,272.9219170492322
2021-05-05T19:22:50.000Z,49510,49510,275.22159159765704,275.22159159765704
2021-05-05T19:22:51.000Z,49687,49687,274.26234226256366,274.26234226256366
2021-05-05T19:22:52.000Z,50247,50247,254.6230620733576,254.6230620733576
2021-05-05T19:22:53.000Z,49327,49327,283.17536035031526,283.17536035031526
2021-05-05T19:22:54.000Z,52551,52551,264.78373389659566,264.78373389659566
2021-05-05T19:22:55.000Z,52300,52300,254.89757170172084,254.89757170172084
2021-05-05T19:22:56.000Z,50153,50153,281.50643032321096,281.50643032321096
2021-05-05T19:22:57.000Z,52736,52736,243.79342384708738,243.79342384708738
2021-05-05T19:22:58.000Z,50252,50252,272.3329419724588,272.3329419724588
2021-05-05T19:22:59.000Z,54432,54432,254.39375734861846,254.39375734861846
2021-05-05T19:23:00.000Z,55689,55689,236.7083086426404,236.7083086426404
2021-05-05T19:23:01.000Z,49676,49676,265.6022022707142,265.6022022707142
2021-05-05T19:23:02.000Z,50723,50723,278.0375174969935,278.0375174969935
2021-05-05T19:23:03.000Z,52482,52482,260.7267444076064,260.7267444076064
2021-05-05T19:23:04.000Z,50442,50442,278.11603425716663,278.11603425716663
2021-05-05T19:23:05.000Z,49769,49769,279.95812654463623,279.95812654463623
2021-05-05T19:23:06.000Z,50488,50488,265.9285770876248,265.9285770876248
2021-05-05T19:23:07.000Z,51919,51919,265.65390319536203,265.65390319536203
2021-05-05T19:23:08.000Z,50419,50419,269.62284059580713,269.62284059580713
2021-05-05T19:23:09.000Z,50328,50328,264.1424852964553,264.1424852964553
2021-05-05T19:23:10.000Z,51735,51735,260.6356045230502,260.6356045230502
2021-05-05T19:23:11.000Z,53944,53944,254.11713999703397,254.11713999703397
2021-05-05T19:23:12.000Z,52230,52230,261.48119854489755,261.48119854489755
2021-05-05T19:23:13.000Z,50234,50234,275.52350997332485,275.52350997332485
2021-05-05T19:23:14.000Z,53129,53129,259.3197123981253,259.3197123981253
2021-05-05T19:23:15.000Z,52320,52320,252.63711773700305,252.63711773700305
2021-05-05T19:23:16.000Z,52478,52478,257.3895918289569,257.3895918289569
2021-05-05T19:23:17.000Z,50746,50746,256.389646474599,256.389646474599
2021-05-05T19:23:18.000Z,48743,48743,286.872576575098,286.872576575098
2021-05-05T19:23:19.000Z,53749,53749,260.14279335429495,260.14279335429495
2021-05-05T19:23:20.000Z,52520,52520,250.17779893373952,250.17779893373952
2021-05-05T19:23:21.000Z,54109,54109,245.71522297584505,245.71522297584505
