time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,average_latency
2021-05-05T21:18:18.000Z,9464,8767,11107,8545,10186,8215,9930,10076,76290,1418.292899408284,1223.1621991559257,1521.5923291617898,1676.12638970158,2572.834969566071,1180.609616555082,1374.5796576032226,1718.77977371973,1585.7472293589608
2021-05-05T21:18:19.000Z,11230,5389,8946,7833,10287,10594,10542,8468,73289,1049.3424755120213,1691.2855817405828,1247.7235636038454,1898.2710328099067,2183.3151550500634,1221.6111006229942,1395.2770821476001,1771.7253188474256,1557.318913791805
2021-05-05T21:18:20.000Z,10461,7712,10924,8362,9079,8061.999999999999,9487,9636,73723,989.5373291272344,1894.1111255186722,1324.2031307213474,2376.810930399426,2129.722105958806,986.251674522451,1299.5779487720038,1723.1258821087588,1590.4175158910878
2021-05-05T21:18:21.000Z,12182,9481,7969,10996,7370,9754,10892,9639,78283,936.1452142505336,1489.0202510283725,1476.6067260634961,2345.885958530375,2495.049660786974,1225.0059462784498,1418.9147080426,1530.857142857143,1614.685700979743
2021-05-05T21:18:22.000Z,8146.000000000001,9904,9712,8520,9543,12371,7938,10494,76628,1115.4511416646208,1412.6814418416802,1608.5651771004943,2028.4464788732394,2716.6841664046947,981.8835179047772,1297.8305618543714,1597.3557270821423,1594.8622765907523
2021-05-05T21:18:23.000Z,9403,8923,9251,8959,9621,9176,8368,6844,70545,1179.59991492077,1284.8986887817998,1492.142795373473,2090.461435428061,2635.659806672903,1083.006320836966,1697.008962715105,1652.271332554062,1639.3811571603926
2021-05-05T21:18:24.000Z,7692,9591,9128,7246,10082,11359,11016,10748,76862,1148.1978679147167,1493.6120321134397,1484.5487510955302,2256.5113165884627,2307.365106129736,955.7741878686504,1446.0030864197531,1816.5052102716784,1613.564694800246
2021-05-05T21:18:25.000Z,7381,10885,10857,9171,8253,9752,10801,8377,75477,1436.0167998916136,1174.432521819017,1276.31896472322,2317.2401046777886,2428.309584393554,1036.575061525841,1257.4899546338302,1634.8302494926584,1570.1516551446903
2021-05-05T21:18:26.000Z,12000,9133,9453,8402,11060,9741,9891,8589,78269,1061.56275,1266.005146173218,1392.1124510737332,2263.8813377767196,2317.931374321881,1063.156144133046,1279.3358608836315,1810.3733845616487,1556.7948061154848
2021-05-05T21:18:27.000Z,10705,10730,11522,9826,8664,7587,7825,11904,78763,946.2692199906586,1303.5853681267474,1360.565092865822,2209.4392428251576,2280.408818097876,1293.1990246474231,1588.8499680511181,1498.7734375,1560.1362715131004
2021-05-05T21:18:28.000Z,9030,8265,8269,9418,7112,11513,10142,12025,75774,1130.3560354374308,1380.0621899576527,1292.4161325432337,2062.817477171374,2477.9167604049494,1139.659689047164,1540.4752514296983,1322.7856964656964,1543.31115405715
