time,producer-service-1_throughput,producer-service-2_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,average_latency
2021-05-05T19:41:16.000Z,52224,53248,105472,16.36697686887255,15.874492938701923,16.120734903787238
2021-05-05T19:41:17.000Z,54272,53248,107520,15.721200619103774,15.762169471153847,15.741685045128811
2021-05-05T19:41:18.000Z,52224,53248,105472,15.872874540441176,15.826002854567308,15.849438697504242
2021-05-05T19:41:19.000Z,53248,54125,107373,16.145113431490383,15.897034642032333,16.02107403676136
2021-05-05T19:41:20.000Z,54272,53395,107667,15.523161114386792,15.802247401442083,15.662704257914438
2021-05-05T19:41:21.000Z,53774,54272,108046,15.748131067058429,15.573408018867925,15.660769542963177
2021-05-05T19:41:22.000Z,53746,53248,106994,15.74597179324973,15.56182391826923,15.65389785575948
2021-05-05T19:41:23.000Z,52224,52224,104448,16.111040900735293,16.272901348039216,16.191971124387255
2021-05-05T19:41:24.000Z,52224,51200,103424,16.833716299019606,16.753984375,16.793850337009804
2021-05-05T19:41:25.000Z,53248,54272,107520,15.923508864182692,15.444243808962264,15.683876336572478
2021-05-05T19:41:26.000Z,53248,55296,108544,15.901104266826923,15.695855034722221,15.798479650774572
2021-05-05T19:41:27.000Z,54272,53248,107520,15.689858490566039,15.40521709735577,15.547537793960904
2021-05-05T19:41:28.000Z,53248,54272,107520,15.849496694711538,15.564932193396226,15.707214444053882
2021-05-05T19:41:29.000Z,53327,53248,106575,16.014908020327415,15.566744290865385,15.790826155596399
2021-05-05T19:41:30.000Z,53467,54272,107739,15.867675388557428,15.556014150943396,15.711844769750412
2021-05-05T19:41:31.000Z,54988,54272,109260,15.872663126500328,15.803287146226415,15.837975136363372
2021-05-05T19:41:32.000Z,52234,52224,104458,16.19089099054256,16.295323988970587,16.243107489756575
2021-05-05T19:41:33.000Z,54272,53393,107665,15.639482606132075,15.926919259078906,15.78320093260549
2021-05-05T19:41:34.000Z,54867,55151,110018,15.715584959994167,15.505448677267864,15.610516818631016
2021-05-05T19:41:35.000Z,43437,44672,88109,20.213734834357805,19.168159025787965,19.690946930072883
2021-05-05T19:41:36.000Z,54210,53632,107842,16.020088544548976,15.658375596658711,15.839232070603844
2021-05-05T19:41:37.000Z,53310,52755,106065,16.02635528043519,16.431485167282723,16.228920223858957
2021-05-05T19:41:38.000Z,53248,54765,108013,15.65166766826923,15.552761800419976,15.602214734344603
2021-05-05T19:41:39.000Z,54217,53248,107465,15.598742091963775,15.711576021634615,15.655159056799196
2021-05-05T19:41:40.000Z,43063,44032,87095,20.55337528736967,20.3142941497093,20.433834718539487
2021-05-05T19:41:41.000Z,27648,28672,56320,33.45421006944444,32.578822544642854,33.016516307043645
2021-05-05T19:41:42.000Z,38753,37888,76641,23.20550667045132,23.63204708614865,23.418776878299987
2021-05-05T19:41:43.000Z,51359,53248,104607,15.983917132342919,15.643348106971153,15.813632619657035
2021-05-05T19:41:44.000Z,54272,54272,108544,15.774506191037736,15.78944943985849,15.781977815448112
2021-05-05T19:41:45.000Z,53248,53248,106496,15.631460336538462,15.79931640625,15.71538837139423
2021-05-05T19:41:46.000Z,54272,53248,107520,15.82350014740566,15.746600811298077,15.785050479351868
2021-05-05T19:41:47.000Z,53248,53398,106646,16.03333458533654,15.616465036143676,15.824899810740108
2021-05-05T19:41:48.000Z,52224,54122,106346,15.93075980392157,15.755884852740106,15.843322328330839
2021-05-05T19:41:49.000Z,53248,52224,105472,16.62592022235577,16.24352787990196,16.434724051128867
2021-05-05T19:41:50.000Z,53700,54272,107972,15.913705772811918,15.82480837264151,15.869257072726715
2021-05-05T19:41:51.000Z,53820,55292,109112,15.687309550353028,15.516277219127542,15.601793384740285
2021-05-05T19:41:52.000Z,54272,54276,108548,15.749447228773585,15.321431203478518,15.53543921612605
2021-05-05T19:41:53.000Z,54272,53248,107520,15.769955041273585,15.873272235576923,15.821613638425255
2021-05-05T19:41:54.000Z,54272,53248,107520,15.688513413915095,15.613544170673077,15.651028792294085
2021-05-05T19:41:55.000Z,53248,51200,104448,16.09160907451923,16.27107421875,16.181341646634614
2021-05-05T19:41:56.000Z,54185,53248,107433,15.886407677401495,15.899151141826923,15.89277940961421
2021-05-05T19:41:57.000Z,53719,53248,106967,16.09475232226959,15.779822716346153,15.937287519307871
2021-05-05T19:41:58.000Z,54912,53248,108160,15.685624271561771,15.926231971153847,15.805928121357809
2021-05-05T19:41:59.000Z,53248,54272,107520,15.627854567307692,15.729326356132075,15.678590461719883
2021-05-05T19:42:00.000Z,53248,53248,106496,16.075439453125,16.073880709134617,16.074660081129807
2021-05-05T19:42:01.000Z,52224,55296,107520,15.910405177696079,15.517053674768519,15.713729426232298
2021-05-05T19:42:02.000Z,53248,53248,106496,15.639310396634615,15.938983623798077,15.789147010216347
2021-05-05T19:42:03.000Z,52224,52224,104448,16.38219975490196,15.943148743872548,16.162674249387255
2021-05-05T19:42:04.000Z,55328,53248,108576,15.684698525159051,15.843055138221153,15.763876831690101
2021-05-05T19:42:05.000Z,53216,53248,106464,16.029596361996393,15.589073768028847,15.80933506501262
2021-05-05T19:42:06.000Z,52224,52992,105216,15.960918351715685,15.730544233091788,15.845731292403737
2021-05-05T19:42:07.000Z,53248,55007,108255,15.882455679086538,15.419164833566636,15.650810256326587
2021-05-05T19:42:08.000Z,52224,53793,106017,15.761699601715685,15.617459520755489,15.689579561235586
2021-05-05T19:42:09.000Z,52224,54141,106365,16.247778799019606,15.90835041835208,16.078064608685843
2021-05-05T19:42:10.000Z,45046,44163,89209,19.39284287173112,19.498765935285192,19.445804403508156
2021-05-05T19:42:11.000Z,52234,54117,106351,15.881379944097715,15.66951235286509,15.775446148481402
2021-05-05T19:42:12.000Z,54272,53403,107675,15.34284714033019,15.737673913450555,15.540260526890371
2021-05-05T19:42:13.000Z,53248,53248,106496,16.374474158653847,16.444542518028847,16.409508338341347
2021-05-05T19:42:14.000Z,52224,53288,105512,16.447993259803923,16.059262873442425,16.253628066623172
2021-05-05T19:42:15.000Z,45127,47064,92191,18.87357901034857,18.741415944246132,18.807497477297353
2021-05-05T19:42:16.000Z,47033,46613,93646,18.920332532477197,18.93842919357261,18.929380863024903
2021-05-05T19:42:17.000Z,45056,47595,92651,18.791370738636363,18.02161991805862,18.40649532834749
2021-05-05T19:42:18.000Z,50176,49182,99358,18.031529017857142,17.863100321255743,17.94731466955644
2021-05-05T19:42:19.000Z,52224,52194,104418,16.43437882965686,16.19854772579224,16.31646327772455
2021-05-05T19:42:20.000Z,54272,54272,108544,15.872567806603774,15.928545106132075,15.900556456367925
2021-05-05T19:42:21.000Z,55296,53248,108544,15.712058738425926,15.854285606971153,15.783172172698539
2021-05-05T19:42:22.000Z,52224,53248,105472,16.066999846813726,16.237943209134617,16.15247152797417
2021-05-05T19:42:23.000Z,54272,52224,106496,15.86055424528302,15.936197916666666,15.898376080974842
2021-05-05T19:42:24.000Z,53248,54171,107419,15.77509014423077,15.707998744715807,15.741544444473288
2021-05-05T19:42:25.000Z,53248,53349,106597,15.886136568509615,15.873868301186526,15.88000243484807
2021-05-05T19:42:26.000Z,54272,52224,106496,15.869803950471699,15.921836703431373,15.895820326951537
2021-05-05T19:42:27.000Z,53248,53248,106496,16.23041240985577,16.055213341346153,16.14281287560096
2021-05-05T19:42:28.000Z,53248,53248,106496,15.77764423076923,15.866117037259615,15.821880634014423
2021-05-05T19:42:29.000Z,53248,53799,107047,15.913367638221153,15.917582111191658,15.915474874706405
2021-05-05T19:42:30.000Z,53248,53721,106969,16.117694561298077,16.065356192178104,16.09152537673809
2021-05-05T19:42:31.000Z,53248,53248,106496,15.615065354567308,15.812237079326923,15.713651216947117
2021-05-05T19:42:32.000Z,54272,52514,106786,15.91732385023585,16.07618920668774,15.996756528461795
2021-05-05T19:42:33.000Z,52224,53470,105694,15.951918658088236,16.152234898073687,16.05207677808096
2021-05-05T19:42:34.000Z,54272,53760,108032,15.76405881485849,15.574776785714286,15.66941780028639
2021-05-05T19:42:35.000Z,54272,53248,107520,15.884599793632075,16.033841646634617,15.959220720133345
2021-05-05T19:42:36.000Z,52224,53692,105916,15.665019914215685,15.673247411159949,15.669133662687816
2021-05-05T19:42:37.000Z,53248,54716,107964,15.763146033653847,15.58434461583449,15.673745324744168
2021-05-05T19:42:38.000Z,53761,52360,106121,15.938338200554306,16.10975935828877,16.024048779421538
2021-05-05T19:42:39.000Z,53311,52224,105535,15.849336909830992,16.02477787990196,15.937057394866477
2021-05-05T19:42:40.000Z,52672,53203,105875,15.847717952612394,15.747495441986354,15.797606697299374
2021-05-05T19:42:41.000Z,52224,54275,106499,16.22328814338235,15.681455550437587,15.95237184690997
2021-05-05T19:42:42.000Z,53248,53290,106538,16.125319260817307,15.767085757177707,15.946202508997507
2021-05-05T19:42:43.000Z,54272,54272,108544,15.527656987028301,15.624834168632075,15.57624557783019
2021-05-05T19:42:44.000Z,53793,54078,107871,15.948562080568104,15.334942120640557,15.64175210060433
2021-05-05T19:42:45.000Z,52063,51267,103330,16.473195935693294,16.368931281331072,16.421063608512185
2021-05-05T19:42:46.000Z,53888,55423,109311,16.25551143111639,15.740901791674936,15.998206611395663
2021-05-05T19:42:47.000Z,53248,54272,107520,15.671480618990385,15.672814711084905,15.672147665037645
2021-05-05T19:42:48.000Z,52224,51200,103424,16.265069699754903,16.73638671875,16.50072820925245
2021-05-05T19:42:49.000Z,26624,26624,53248,33.61669921875,33.23591496394231,33.42630709134615
2021-05-05T19:42:50.000Z,30208,28672,58880,31.540287341101696,28.437186104910715,29.988736723006205
2021-05-05T19:42:51.000Z,53760,54272,108032,15.737779017857143,15.667673938679245,15.702726478268193
