time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:14:46.000Z,42880,40960,45735,39936,169511,23.855503731343283,24.2901123046875,22.762960533508252,23.542518028846153,23.6127736495963
2021-05-05T20:14:47.000Z,28800,26624,29696,26624,111744,34.66486111111111,34.18366887019231,30.943157327586206,32.19362229567308,32.996327401140675
2021-05-05T20:14:48.000Z,16384,18432,18432,17536,70784,58.76824951171875,53.807834201388886,52.613064236111114,54.153056569343065,54.83555112964045
2021-05-05T20:14:49.000Z,36992,39936,40812,36736,154476,26.676551686851212,24.150390625,23.908115260217585,25.39683144599303,25.032972254515457
2021-05-05T20:14:50.000Z,39580,40050,41748,39936,161314,25.521728145528044,24.045068664169786,23.69373383156079,25.421023637820515,24.670388569769784
2021-05-05T20:14:51.000Z,44260,39361,44416,43008,171045,23.275372797108,24.691268006402275,22.914827989913544,23.436407180059526,23.57946899337084
2021-05-05T20:14:52.000Z,38912,40878,44032,44288,168110,23.852950246710527,23.831229512207056,22.438726380813954,22.399069725433527,23.13049396629126
2021-05-05T20:14:53.000Z,41984,39455,46080,40770,168289,23.189858041158537,24.694766189329616,21.959309895833332,24.69973019376993,23.635916080022852
2021-05-05T20:14:54.000Z,38912,40960,43008,40894,163774,25.12168482730263,23.283251953125,23.260486421130953,23.539394532205215,23.80120443344095
2021-05-05T20:14:55.000Z,43008,42737,39936,43008,168689,23.172712053571427,23.695275756370357,24.42217548076923,22.610002790178573,23.475041520222394
2021-05-05T20:14:56.000Z,42673,40032,44032,41984,168721,24.362407142689758,25.427433053557156,22.92739371366279,24.232588605182926,24.23745562877316
2021-05-05T20:14:57.000Z,41167,38959,44032,38912,163070,25.23331794884252,25.48422700788008,22.737736191860463,25.805458470394736,24.81518490474445
