time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,average_latency
2021-04-20T17:06:07.000Z,22797,22630,26148,71575,611.1141378251524,1128.036721166593,431.7436132782622,723.6314907566692
2021-04-20T17:06:08.000Z,23824,21095,26791,71710,598.7136501007387,1070.6098601564352,414.23552685603374,694.5196790377358
2021-04-20T17:06:09.000Z,26787,24288,22077,73152,547.078694889312,1050.4463109354413,490.8889341848983,696.1379800032173
2021-04-20T17:06:10.000Z,24491,23899,22897,71287,574.6558735862153,1008.7952634001423,493.83438878455695,692.4285085903048
2021-04-20T17:06:11.000Z,22426,25575,23860,71861,634.7143048247569,1013.4810557184751,459.65758591785414,702.617648820362
2021-04-20T17:06:12.000Z,22251,25245,24033,71529,588.0134375983101,1044.6938403644285,448.48574876211876,693.7310089082858
2021-04-20T17:06:13.000Z,25244,21484,22757,69485,596.6885596577405,1042.328244274809,493.30214878938347,710.7729842406443
2021-04-20T17:06:14.000Z,23917,25161,25139,74217,604.137935359786,1026.4513731568697,448.0367556386491,692.875354718435
2021-04-20T17:06:15.000Z,24791,25659,21555,72005,630.3842120124239,1058.7265676760592,493.20913941080954,727.4399730330975
2021-04-20T17:06:16.000Z,21710,22263,23143,67116,583.7311837862736,1009.0978753986435,480.6407120943698,691.156590426429
2021-04-20T17:06:17.000Z,26147,27988,24158,78293,598.3559873025586,943.5494497641846,487.6996026161106,676.5350132276179
2021-04-20T17:06:18.000Z,23061,24875,20722,68658,606.9916742552361,950.0792361809046,512.2234340314642,689.7647814892016
2021-04-20T17:06:19.000Z,23565,25489,22341,71395,589.2994695523022,1025.5813488171368,476.5071393402265,697.1293192365551
2021-04-20T17:06:20.000Z,24784,23106,23115,71005,599.7514525500322,1022.7477278628927,474.31948950897686,698.9395566406339
2021-04-20T17:06:21.000Z,21662,25647,22339,69648,578.2648416582033,963.3112644753772,510.23908858946237,683.9383982410144
2021-04-20T17:06:22.000Z,25353,26170,22417,73940,576.1018814341498,1087.7573557508597,458.5704599188116,707.4765657012737
2021-04-20T17:06:23.000Z,25636,22180,24643,72459,556.262053362459,1059.4555906221822,440.9364525423041,685.5513655089817
2021-04-20T17:06:24.000Z,24833,25018,24668,74519,581.1675995650949,1050.0197457830361,447.8770066482893,693.0214506654734
2021-04-20T17:06:25.000Z,23017,22597,25625,71239,596.9574662206195,1071.9314953312387,433.10700487804877,700.6653221433024
2021-04-20T17:06:26.000Z,23169,22401,24464,70034,646.1009106996418,974.9596892995849,448.6055837148463,689.8887279046911
2021-04-20T17:06:27.000Z,24356,28095,24556,77007,603.528370832649,993.6289375333689,466.5214204267796,687.8929095975991
2021-04-20T17:06:28.000Z,22840,25502,23558,71900,643.8663747810858,942.0509371813976,447.61206384243144,677.8431252683049
2021-04-20T17:06:29.000Z,22538,24171,25433,72142,593.1141627473601,1019.7667452732613,446.56289073251287,686.4812662510449
2021-04-20T17:06:30.000Z,26308,25969,21185,73462,560.7647863767676,966.3723670530247,501.7437337738966,676.2936290678963
2021-04-20T17:06:31.000Z,21600,24593,24023,70216,679.7346759259259,1040.877688773228,460.0530325105108,726.8884657365548
2021-04-20T17:06:32.000Z,22726,21926,23427,68079,631.5416703335387,1135.904588160175,441.6377257011141,736.3613280649425
2021-04-20T17:06:33.000Z,22031,25078,27973,75082,611.2745222640824,999.5765611292767,400.4747435026633,670.4419422986742
2021-04-20T17:06:34.000Z,25242,22773,25023,73038,548.6175421915855,1161.477231809599,447.0645406226272,719.053104874604
2021-04-20T17:06:35.000Z,26191,23716,25170,75077,553.6961169867511,1044.8915500084331,443.6318633293603,680.7398434415148
2021-04-20T17:06:36.000Z,24532,22604,23938,71074,588.8720854394261,953.8364448770129,458.68180299106024,667.1301111024998
2021-04-20T17:06:37.000Z,24701,25106,22972,72779,584.8204930974455,1042.1839799251175,480.8350600731325,702.6131776985652
2021-04-20T17:06:38.000Z,25429,23180,24030,72639,539.29729836014,1051.5095772217428,423.8909280066583,671.5659345295136
2021-04-20T17:06:39.000Z,23918,25128,26576,75622,610.8871979262481,1005.9206860872333,434.06370409391934,683.6238627024668
2021-04-20T17:06:40.000Z,23578,24914,25608,74100,618.475103910425,1015.9899253431805,403.49465010934085,679.3198931209821
2021-04-20T17:06:41.000Z,21448,23584,26912,71944,640.2131667288326,1023.4578527815468,449.48212693222354,704.3843821475342
2021-04-20T17:06:42.000Z,21160,26824,22636,70620,637.0162570888468,982.0908514762899,472.2885668846086,697.1318918165817
2021-04-20T17:06:43.000Z,25321,24349,22748,72418,584.2915761620789,1023.020000821389,450.4941533321611,685.9352434385429
2021-04-20T17:06:44.000Z,24539,22200,25773,72512,604.3802110925466,997.2408108108108,417.8957436076514,673.1722551703363
2021-04-20T17:06:45.000Z,24871,29096,25735,79702,582.3855494350851,944.7729584822656,445.6102972605401,657.5896017259636
2021-04-20T17:06:46.000Z,22189,24426,23255,69870,572.189643517058,1098.9074347007288,472.9121049236723,714.6697277138197
2021-04-20T17:06:47.000Z,24886,22866,19893,67645,627.3933938760749,1109.790037610426,536.8994621223546,758.0276312029519
2021-04-20T17:06:48.000Z,22540,21853,21309,65702,584.2602040816327,1012.6060952729603,488.3936364916233,695.086645282072
2021-04-20T17:06:49.000Z,24240,24271,25999,74510,624.2992161716172,1079.1728812162664,440.16777568368013,714.5466243571879
2021-04-20T17:06:50.000Z,20221,23467,24838,68526,669.8879877355225,1078.0963054502067,450.7323053385941,732.9055328414411
2021-04-20T17:06:51.000Z,24688,22465,22613,69766,601.5053872326637,1114.201290896951,467.28010436474597,727.6622608314534
2021-04-20T17:06:52.000Z,20728,22369,25418,68515,673.3697896565033,1042.977915865707,428.5445353686364,714.9640802969489
2021-04-20T17:06:53.000Z,25363,25186,24834,75383,543.8547096163703,1018.6826411498452,428.3345010872191,663.6239506178116
2021-04-20T17:06:54.000Z,26575,25114,25843,77532,592.3317779868297,952.1656048419209,443.58596138219247,662.6944480703144
2021-04-20T17:06:55.000Z,23017,24578,20819,68414,578.0962332189251,996.8188217104728,497.7851962149959,690.9000837147979
2021-04-20T17:06:56.000Z,24150,29059,24258,77467,609.5582194616977,955.104890051275,474.34409267045925,679.6690673944773
2021-04-20T17:06:57.000Z,21755,22712,23613,68080,608.7470926223857,1035.881384290243,455.46834370897386,700.0322735405342
2021-04-20T17:06:58.000Z,25584,24172,20987,70743,600.4948405253283,1112.7512411054113,521.3438318959355,744.8633045088917
2021-04-20T17:06:59.000Z,22318,23340,23085,68743,581.0972757415539,1046.328320479863,489.50799220272904,705.6445294747153
2021-04-20T17:07:00.000Z,26895,22080,21746,70721,557.6913924521286,1056.7048007246376,487.184355743585,700.5268496401171
2021-04-20T17:07:01.000Z,25757,24352,23826,73935,564.3738012967349,1040.029155716163,455.0729874926551,686.491981501851
2021-04-20T17:07:02.000Z,24769,25838,23228,73835,591.5499616456054,920.6949454292128,436.9349061477527,649.7266044075236
2021-04-20T17:07:03.000Z,24304,25306,27360,76970,516.895655036208,1011.3265628704655,414.43399122807017,647.5520697115812
2021-04-20T17:07:04.000Z,28363,23853,23142,75358,522.6169305080563,1087.6026914853478,466.824302134647,692.3479747093503
2021-04-20T17:07:05.000Z,27483,22438,24811,74732,583.9273368991741,1014.7249309207594,462.1717383418645,686.941335387266
2021-04-20T17:07:06.000Z,22083,24606,22169,68858,526.7958157858986,1022.2570917662359,519.2950516486986,689.449319733611
2021-04-20T17:07:07.000Z,24835,25983,20386,71204,621.2148580632172,944.9721741138437,463.88678504856273,676.6912724085413
2021-04-20T17:07:08.000Z,24618,27532,23506,75656,595.8852871882362,941.3520267325295,492.0523270654301,676.4298803287319
2021-04-20T17:07:09.000Z,25327,25476,23343,74146,553.0792434950843,961.95215104412,467.88193462708307,660.9711097220958
2021-04-20T17:07:10.000Z,26619,26181,23756,76556,572.1195011082309,1047.8918681486575,441.9938541842061,687.3350744803648
2021-04-20T17:07:11.000Z,22437,23592,25405,71434,631.7657440834336,989.0106391997288,435.7671324542413,685.5145052458012
2021-04-20T17:07:12.000Z,22370,27059,27395,76824,633.9871703173893,924.3113566650652,409.97291476546815,656.0904805826409
2021-04-20T17:07:13.000Z,22291,27281,24810,74382,605.4699205957561,947.2777757413585,460.8110439338976,671.186246757004
2021-04-20T17:07:14.000Z,27306,22553,22872,72731,553.9829341536658,1033.3088724338224,485.2795557887373,690.8571207920753
2021-04-20T17:07:15.000Z,25603,27550,19911,73064,558.9110651095575,964.3120871143376,501.9565566772136,675.0599029670362
2021-04-20T17:07:16.000Z,21716,24485,22202,68403,622.5888285135384,1011.0802532162548,494.87032699756776,709.5131362424536
2021-04-20T17:07:17.000Z,23813,25596,21492,70901,608.1828832990384,1059.7805907172997,499.6718313791178,722.5451017984852
2021-04-20T17:07:18.000Z,23568,24523,24707,72798,587.1724796334012,1037.7295192268482,440.78467640749585,688.5622250892484
2021-04-20T17:07:19.000Z,27103,24058,25165,76326,548.0483341327529,944.2267437027184,432.74595668587324,641.6736781737815
2021-04-20T17:07:20.000Z,20124,26112,25553,71789,696.6580699662095,1017.0100719975491,439.6868078112159,717.7849832583248
2021-04-20T17:07:21.000Z,21753,23868,23346,68967,650.6680917574588,1003.1083040053628,446.50818127302324,700.0948590119483
2021-04-20T17:07:22.000Z,23738,23081,27021,73840,620.5859802847755,1088.7342402842164,404.42637208097403,704.5821975499886
2021-04-20T17:07:23.000Z,24243,21902,24531,70676,627.7692529802417,1061.8795543785955,442.96249643308465,710.8704345973073
2021-04-20T17:07:24.000Z,22921,27773,26603,77297,595.9036691243838,1003.9153854462968,423.5108822313273,674.443312267336
2021-04-20T17:07:25.000Z,24277,23849,24306,72432,601.9264324257528,998.934756174263,455.5356702048877,685.4656196016344
2021-04-20T17:07:26.000Z,23761,23551,25898,73210,592.3097512730945,1052.2679291749819,416.8804927021392,687.1527243834053
2021-04-20T17:07:27.000Z,22917,24549,25391,72857,622.3182353711219,1037.6802313739868,425.7193887597968,695.2392851683018
2021-04-20T17:07:28.000Z,24407,22496,25176,72079,542.0106117097554,1070.1036184210527,479.70702256116937,697.2737508973258
2021-04-20T17:07:29.000Z,28668,25480,21212,75360,546.6131575275568,1012.7405416012559,474.3374033565906,677.8970341618011
2021-04-20T17:07:30.000Z,22326,23312,25615,71253,610.1179342470662,1043.9023249828415,440.02779621315636,698.0160184810214
2021-04-20T17:07:31.000Z,26128,23782,23736,73646,524.9135410287814,1086.5842233622068,443.62049207954163,685.03941882351
2021-04-20T17:07:32.000Z,24403,24228,24698,73329,618.7848625169037,1043.5800313686643,449.7429751396874,704.0359563417519
2021-04-20T17:07:33.000Z,23118,24023,24417,71558,687.051864348127,1123.1901094784166,463.7012327476758,757.9810688580732
2021-04-20T17:07:34.000Z,22611,20439,23028,66078,565.2798195568529,1044.753412593571,459.76958485322217,689.9342723345486
2021-04-20T17:07:35.000Z,23226,24782,25115,73123,585.0853784551796,983.2494552497781,435.38769659566,667.9075101002059
2021-04-20T17:07:36.000Z,23801,23886,26079,73766,603.3690181084828,1090.0226911161349,445.52183749376894,712.9711822394621
2021-04-20T17:07:37.000Z,25387,23334,25730,74451,575.9548587859929,1054.2989628867747,416.15915273999224,682.1376581375866
2021-04-20T17:07:38.000Z,22760,24470,24003,71233,647.7763181019333,1043.1646914589294,471.59580052493436,720.8456033619324
2021-04-20T17:07:39.000Z,20826,23383,22030,66239,614.8553250744262,1056.9131847923704,442.89287335451655,704.8871277404378
2021-04-20T17:07:40.000Z,25027,23738,25570,74335,593.8171574699325,1068.150476029994,456.23026984747753,706.065967782468
2021-04-20T17:07:41.000Z,27794,22626,24451,74871,581.6690292868965,1129.4863873419959,474.3367960410617,728.497404223318
2021-04-20T17:07:42.000Z,23252,23403,22313,68968,537.7597195940134,1093.194846814511,489.0616680858692,706.6720781647979
2021-04-20T17:07:43.000Z,23542,24399,22133,70074,616.5391215699601,1011.4395262100905,470.85564541634665,699.6114310654658
2021-04-20T17:07:44.000Z,25164,24083,23164,72411,611.4581545064377,947.715442428269,463.3630633742014,674.178886769636
2021-04-20T17:07:45.000Z,22041,26422,26448,74911,605.6963840116147,908.0566194837635,419.26327132486387,644.338758273414
2021-04-20T17:07:46.000Z,22775,30138,24517,77430,598.7935894621295,967.680204393125,440.2902067952849,668.9213335501798
2021-04-20T17:07:47.000Z,26118,24569,24878,75565,587.1873037751742,996.9557979567747,444.5217461210708,676.2216159510066
2021-04-20T17:07:48.000Z,24055,25032,24261,73348,600.4024111411348,1085.4290108660914,440.91039116277153,708.9139377233327
2021-04-20T17:07:49.000Z,24410,20344,23664,68418,633.2701351904957,987.4334447502949,487.6632437457742,702.7889412288549
2021-04-20T17:07:50.000Z,22076,28436,21863,72375,610.5362384489944,995.8534252356168,461.7237799021177,689.371147862243
2021-04-20T17:07:51.000Z,22879,22580,26418,71877,600.0226845578915,962.4099645704163,456.33855704443937,672.9237353909157
2021-04-20T17:07:52.000Z,23450,27876,20455,71781,635.5538166311301,969.4571674558761,515.6285504766561,706.879844854554
2021-04-20T17:07:53.000Z,22051,23738,22321,68110,590.9028161988118,1043.320456651782,451.78679270642,695.3366885190045
2021-04-20T17:07:54.000Z,25870,25289,26261,77420,605.3146501739467,1019.278816876903,434.73386390464947,686.442443651833
2021-04-20T17:07:55.000Z,20032,22534,21145,63711,657.4702975239617,1090.913552853466,537.3120359423032,761.8986287732437
2021-04-20T17:07:56.000Z,24081,24376,22397,70854,570.7777916199493,999.4496225795865,515.4798410501406,695.2357517498922
2021-04-20T17:07:57.000Z,24623,24685,21568,70876,601.8611460829306,1034.8096819931131,489.6397440652819,708.7701907137753
2021-04-20T17:07:58.000Z,24025,26011,22937,72973,582.6565660770032,1080.741532428588,462.80158695557395,708.733228487055
2021-04-20T17:07:59.000Z,25076,23226,26427,74729,593.7834981655767,944.0198915009041,433.0877890036705,656.9637262233838
2021-04-20T17:08:00.000Z,22465,24809,22157,69431,607.3100378366348,1065.7895924865977,491.27472130703615,721.4581172100897
2021-04-20T17:08:01.000Z,25185,24191,23107,72483,583.7399642644431,1037.679674259022,470.5660189552949,697.32855249292
2021-04-20T17:08:02.000Z,25232,22276,24586,72094,544.9637761572607,973.6128119949722,448.8889611974294,655.8218497832207
2021-04-20T17:08:03.000Z,28402,24592,24403,77397,548.8892331525949,1109.209864996747,446.8812441093308,701.6601140862243
2021-04-20T17:08:04.000Z,24492,25271,27872,77635,569.6754858729381,1100.414506746864,397.7804247990815,689.290139139628
2021-04-20T17:08:05.000Z,23742,20893,22397,67032,592.2825793951647,1065.8207054994496,485.29111041657364,714.4647984370627
2021-04-20T17:08:06.000Z,25281,24229,24592,74102,574.4413195680551,977.8675554088077,445.5374918672739,665.9487889480455
2021-04-20T17:08:07.000Z,23730,26323,24412,74465,605.4201011378002,964.0454355506591,448.2516385384237,672.5723917422944
2021-04-20T17:08:08.000Z,25416,25886,23789,75091,559.9618350645263,900.9628756856988,476.5461347681702,645.8236151727984
2021-04-20T17:08:09.000Z,24750,29661,19854,74265,566.2087676767677,943.9583965476552,522.2246398710587,677.4639346984937
2021-04-20T17:08:10.000Z,24272,22749,25439,72460,583.351433750824,1038.5261769748122,425.35264750972914,682.4100860784552
2021-04-20T17:08:11.000Z,25757,24788,24601,75146,546.8376363706953,953.2260367919961,475.10820698345594,658.3906267153825
2021-04-20T17:08:12.000Z,23518,28678,23119,75315,643.7141763755421,995.3898110049515,468.813140706778,702.6390426957572
2021-04-20T17:08:13.000Z,24838,23727,24473,73038,574.7516708269587,938.727314873351,434.97139704981,649.4834609167066
2021-04-20T17:08:14.000Z,26202,26729,25117,78048,549.3548202427296,952.1983613303902,430.0220567742963,643.858412782472
2021-04-20T17:08:15.000Z,24277,27431,27556,79264,549.9508588375829,945.9387918778025,430.6873639134853,642.1923382096236
2021-04-20T17:08:16.000Z,26590,28700,21782,77072,567.6844678450545,905.5631707317074,474.6744559728216,649.3073648498611
2021-04-20T17:08:17.000Z,23935,21841,26876,72652,604.3418424900773,1085.1627672725608,405.68868135139155,698.3977637046765
2021-04-20T17:08:18.000Z,24858,23245,25703,73806,606.3464880521361,1070.1097440309743,450.2750262615259,708.9104194482121
2021-04-20T17:08:19.000Z,22418,23254,22620,68292,597.0810063341958,1017.6838823428227,467.0712201591512,693.9453696120567
2021-04-20T17:08:20.000Z,23973,28850,24003,76826,572.6391356943228,891.437746967071,447.82323042952964,637.3000376969745
2021-04-20T17:08:21.000Z,25419,25668,25503,76590,568.5819662457217,1030.9551971326164,427.0761086930949,675.5377573571443
2021-04-20T17:08:22.000Z,25824,25300,23618,74742,584.1247289343247,1016.9201976284585,487.40439495300194,696.149773838595
2021-04-20T17:08:23.000Z,21462,23353,21436,66251,657.448373870096,980.3668051213976,496.88150774398207,711.5655622451586
2021-04-20T17:08:24.000Z,24562,28434,24159,77155,589.8704502890644,1000.79141169023,457.9388219711081,682.8668946501342
2021-04-20T17:08:25.000Z,23434,21892,25712,71038,574.5090040112657,1078.1428375662342,448.0489265712508,700.2335893829169
2021-04-20T17:08:26.000Z,25557,24045,23474,73076,599.6504675822671,1043.6527760449158,457.74503706228165,700.3494268964881
2021-04-20T17:08:27.000Z,22467,23367,25526,71360,591.2575777807451,1065.7649676894766,427.7748178327979,694.9324544343399
2021-04-20T17:08:28.000Z,24402,23443,24127,71972,601.1958855831489,967.708484408992,510.533717412028,693.146029134723
2021-04-20T17:08:29.000Z,24674,25621,20956,71251,601.6671800275594,1021.3864408102728,498.99937965260546,707.3510001634792
2021-04-20T17:08:30.000Z,23509,25958,22713,72180,612.3507592836786,1022.8271053239849,458.6583014132875,697.9453886736504
2021-04-20T17:08:31.000Z,25204,26215,25454,76873,562.3220520552293,978.3865344268548,456.2103795081323,665.6396553300722
2021-04-20T17:08:32.000Z,23514,24928,22433,70875,618.1635621331973,1036.6270458921695,478.8183925466946,711.203000190687
2021-04-20T17:08:33.000Z,24738,22947,23401,71086,573.5567143665616,1010.8389331938815,476.93602837485577,687.1105586450996
2021-04-20T17:08:34.000Z,23175,24441,22382,69998,589.6186407766991,910.7550836708809,479.26038781163436,659.8780374197381
2021-04-20T17:08:35.000Z,24511,25576,22936,73023,612.1057076414671,1090.9707929308727,464.4468957098012,722.5077987607136
2021-04-20T17:08:36.000Z,22663,25166,26954,74783,623.3738693023871,1061.0675514583168,421.5750537953551,702.0054915186862
2021-04-20T17:08:37.000Z,22876,21989,23129,67994,602.8947805560413,1107.7052162444859,449.53889057027976,720.046295790269
2021-04-20T17:08:38.000Z,23345,23599,23543,70487,595.4470764617691,1058.0504682401797,452.4484984921208,701.9820143980232
2021-04-20T17:08:39.000Z,24165,23008,25793,72966,588.4952617421891,1020.7728181502086,418.725894622572,675.99799150499
2021-04-20T17:08:40.000Z,24299,23292,24769,72360,588.3446232355241,1052.8565601923408,471.33291614518146,704.1780331910154
2021-04-20T17:08:41.000Z,24484,25303,24940,74727,570.4077356641071,994.2119906730427,433.30048115477143,665.9734024973071
2021-04-20T17:08:42.000Z,25506,25310,23009,73825,591.1366345173684,1106.7094824180167,465.52740232083096,721.1245064187386
2021-04-20T17:08:43.000Z,24286,22842,25561,72689,583.2421971506218,1033.909158567551,434.8550134971245,684.0021230717658
2021-04-20T17:08:44.000Z,23950,23077,23826,70853,607.1274739039666,904.0485331715561,455.0331150843616,655.4030407199615
2021-04-20T17:08:45.000Z,21777,27535,23264,72576,666.7702162832346,990.7320138006174,492.6076770976616,716.7033023938379
2021-04-20T17:08:46.000Z,21915,25606,22038,69559,596.8470454026922,1038.1871436382098,473.0091206098557,702.6811032169193
2021-04-20T17:08:47.000Z,25927,22215,27286,75428,586.3484398503491,1116.1118163403105,400.35061936524227,700.936958518634
2021-04-20T17:08:48.000Z,25211,22602,28985,76798,537.5299670778628,1119.410627378108,395.4947386579265,684.1451110379658
2021-04-20T17:08:49.000Z,22038,23705,24145,69888,606.9776749251293,1071.4999789074036,464.03499689376685,714.1708835754333
2021-04-20T17:08:50.000Z,25820,21907,25289,73016,597.0209140201395,1040.0683799698727,454.8834671200917,697.324253703368
2021-04-20T17:08:51.000Z,20892,25969,22632,69493,636.1791116216733,1021.9955331356617,454.60759102156237,704.2607452596325
2021-04-20T17:08:52.000Z,23813,23397,24091,71301,607.7736530466552,1056.2321665170748,438.4954132248558,700.8337442628618
2021-04-20T17:08:53.000Z,25013,24981,25680,75674,578.1452044936633,910.4219206597014,470.614953271028,653.060692808131
2021-04-20T17:08:54.000Z,27512,30129,21380,79021,594.2298633323641,887.5875402436191,487.989990645463,656.602464740482
2021-04-20T17:08:55.000Z,19035,23698,25539,68272,665.6553191489362,1042.8299434551438,426.4691648067661,711.6514758036154
2021-04-20T17:08:56.000Z,20105,22553,24113,66771,684.7602089032579,1096.7946614641069,464.0119437647742,748.5222713773796
2021-04-20T17:08:57.000Z,24722,23956,23661,72339,568.5953401828331,1120.5917515444983,452.46164574616455,713.8829124911654
2021-04-20T17:08:58.000Z,26520,23910,26185,76615,577.3705505279034,965.1741948975324,433.03463815161354,658.5264611923498
2021-04-20T17:08:59.000Z,22223,25754,23324,71301,617.4192503262386,1032.9270016308146,467.46582918881836,705.9373603819572
2021-04-20T17:09:00.000Z,21355,23484,25491,70330,604.6361507843596,1055.3978027593255,433.8758385312463,697.9699306916438
2021-04-20T17:09:01.000Z,24952,23013,25226,73191,600.7544084642514,1069.4764698214053,457.79663838896374,709.3425055582069
2021-04-20T17:09:02.000Z,27156,23624,24404,75184,547.0338415083223,1026.3587453437183,452.6577200458941,675.3501022993115
2021-04-20T17:09:03.000Z,25986,23946,22214,72146,581.8155160471023,1044.4027812578302,455.0146304132529,693.7443092393951
2021-04-20T17:09:04.000Z,22868,25058,24472,72398,597.9427147105125,1020.8140314470429,473.5991745668519,697.4519735748025
2021-04-20T17:09:05.000Z,21797,24287,23816,69900,639.7545533789054,962.5421830608968,454.7150235136043,685.6705866511355
2021-04-20T17:09:06.000Z,27207,27120,24048,78375,528.4926305730143,964.8514380530974,424.3604041916168,639.2348242725761
2021-04-20T17:09:07.000Z,23598,24605,26480,74683,641.3240105093652,1089.5808575492786,450.9803247734139,727.2950642773526
2021-04-20T17:09:08.000Z,23028,23463,19796,66287,603.7213826645823,1013.1350210970464,536.8864922206507,717.9142986607599
