time,producer-service-1_throughput,total_throughput,producer-service-1_latency,average_latency
2021-04-14T18:02:34.000Z,886,886,2.0925507900677203,2.0925507900677203
2021-04-14T18:02:35.000Z,890,890,2.101123595505618,2.101123595505618
2021-04-14T18:02:36.000Z,891,891,2.0875420875420874,2.0875420875420874
2021-04-14T18:02:37.000Z,893,893,2.072788353863382,2.072788353863382
2021-04-14T18:02:38.000Z,889,889,2.089988751406074,2.089988751406074
2021-04-14T18:02:39.000Z,896,896,2.0904017857142856,2.0904017857142856
2021-04-14T18:02:40.000Z,892,892,2.1053811659192827,2.1053811659192827
2021-04-14T18:02:41.000Z,894,894,2.0548098434004474,2.0548098434004474
2021-04-14T18:02:42.000Z,895,895,2.065921787709497,2.065921787709497
2021-04-14T18:02:43.000Z,891,891,2.085297418630752,2.085297418630752
2021-04-14T18:02:44.000Z,887,887,2.1093573844419393,2.1093573844419393
2021-04-14T18:02:45.000Z,886,886,2.0925507900677203,2.0925507900677203
2021-04-14T18:02:46.000Z,891,891,2.085297418630752,2.085297418630752
2021-04-14T18:02:47.000Z,894,894,2.0738255033557045,2.0738255033557045
2021-04-14T18:02:48.000Z,896,896,2.049107142857143,2.049107142857143
2021-04-14T18:02:49.000Z,894,894,2.0604026845637584,2.0604026845637584
2021-04-14T18:02:50.000Z,884,884,2.1187782805429864,2.1187782805429864
2021-04-14T18:02:51.000Z,898,898,2.0679287305122496,2.0679287305122496
2021-04-14T18:02:52.000Z,894,894,2.08165548098434,2.08165548098434
2021-04-14T18:02:53.000Z,891,891,2.10662177328844,2.10662177328844
2021-04-14T18:02:54.000Z,898,898,2.0367483296213806,2.0367483296213806
2021-04-14T18:02:55.000Z,892,892,2.069506726457399,2.069506726457399
2021-04-14T18:02:56.000Z,887,887,2.0563697857948138,2.0563697857948138
2021-04-14T18:02:57.000Z,893,893,2.0761478163493843,2.0761478163493843
2021-04-14T18:02:58.000Z,890,890,2.046067415730337,2.046067415730337
2021-04-14T18:02:59.000Z,890,890,2.0865168539325842,2.0865168539325842
2021-04-14T18:03:00.000Z,902,902,2.0787139689578713,2.0787139689578713
2021-04-14T18:03:01.000Z,894,894,2.052572706935123,2.052572706935123
2021-04-14T18:03:02.000Z,895,895,2.0547486033519555,2.0547486033519555
2021-04-14T18:03:03.000Z,895,895,2.0860335195530726,2.0860335195530726
2021-04-14T18:03:04.000Z,892,892,2.0896860986547083,2.0896860986547083
2021-04-14T18:03:05.000Z,890,890,2.093258426966292,2.093258426966292
2021-04-14T18:03:06.000Z,889,889,2.105736782902137,2.105736782902137
2021-04-14T18:03:07.000Z,894,894,2.0715883668903805,2.0715883668903805
2021-04-14T18:03:08.000Z,892,892,2.068385650224215,2.068385650224215
2021-04-14T18:03:09.000Z,898,898,2.074610244988864,2.074610244988864
2021-04-14T18:03:10.000Z,888,888,2.0878378378378377,2.0878378378378377
2021-04-14T18:03:11.000Z,894,894,2.048098434004474,2.048098434004474
2021-04-14T18:03:12.000Z,898,898,2.062360801781737,2.062360801781737
2021-04-14T18:03:13.000Z,889,889,2.0854893138357706,2.0854893138357706
2021-04-14T18:03:14.000Z,889,889,2.078740157480315,2.078740157480315
2021-04-14T18:03:15.000Z,888,888,2.0934684684684686,2.0934684684684686
2021-04-14T18:03:16.000Z,892,892,2.061659192825112,2.061659192825112
2021-04-14T18:03:17.000Z,891,891,2.0707070707070705,2.0707070707070705
2021-04-14T18:03:18.000Z,892,892,2.0829596412556053,2.0829596412556053
2021-04-14T18:03:19.000Z,892,892,2.0908071748878925,2.0908071748878925
2021-04-14T18:03:20.000Z,892,892,2.0582959641255605,2.0582959641255605
2021-04-14T18:03:21.000Z,888,888,2.0867117117117115,2.0867117117117115
2021-04-14T18:03:22.000Z,894,894,2.082774049217002,2.082774049217002
2021-04-14T18:03:23.000Z,892,892,2.077354260089686,2.077354260089686
2021-04-14T18:03:24.000Z,886,886,2.104966139954853,2.104966139954853
2021-04-14T18:03:25.000Z,896,896,2.0770089285714284,2.0770089285714284
2021-04-14T18:03:26.000Z,891,891,2.074074074074074,2.074074074074074
2021-04-14T18:03:27.000Z,894,894,2.057046979865772,2.057046979865772
2021-04-14T18:03:28.000Z,894,894,2.077181208053691,2.077181208053691
2021-04-14T18:03:29.000Z,890,890,2.053932584269663,2.053932584269663
2021-04-14T18:03:30.000Z,894,894,2.0838926174496644,2.0838926174496644
2021-04-14T18:03:31.000Z,893,893,2.078387458006719,2.078387458006719
2021-04-14T18:03:32.000Z,885,885,2.0926553672316386,2.0926553672316386
2021-04-14T18:03:33.000Z,890,890,2.0786516853932584,2.0786516853932584
2021-04-14T18:03:34.000Z,890,890,2.08876404494382,2.08876404494382
2021-04-14T18:03:35.000Z,890,890,2.0865168539325842,2.0865168539325842
2021-04-14T18:03:36.000Z,891,891,2.068462401795735,2.068462401795735
2021-04-14T18:03:37.000Z,896,896,2.0747767857142856,2.0747767857142856
2021-04-14T18:03:38.000Z,894,894,2.0514541387024607,2.0514541387024607
2021-04-14T18:03:39.000Z,896,896,2.0747767857142856,2.0747767857142856
2021-04-14T18:03:40.000Z,891,891,2.0830527497194162,2.0830527497194162
2021-04-14T18:03:41.000Z,894,894,2.086129753914989,2.086129753914989
2021-04-14T18:03:42.000Z,889,889,2.0753655793025874,2.0753655793025874
2021-04-14T18:03:43.000Z,895,895,2.0860335195530726,2.0860335195530726
2021-04-14T18:03:44.000Z,896,896,2.0747767857142856,2.0747767857142856
2021-04-14T18:03:45.000Z,891,891,2.0707070707070705,2.0707070707070705
2021-04-14T18:03:46.000Z,894,894,2.0727069351230427,2.0727069351230427
2021-04-14T18:03:47.000Z,888,888,2.059684684684685,2.059684684684685
2021-04-14T18:03:48.000Z,895,895,2.0681564245810056,2.0681564245810056
2021-04-14T18:03:49.000Z,897,897,2.0590858416945372,2.0590858416945372
2021-04-14T18:03:50.000Z,899,899,2.043381535038932,2.043381535038932
2021-04-14T18:03:51.000Z,896,896,2.0669642857142856,2.0669642857142856
2021-04-14T18:03:52.000Z,891,891,2.0729517396184063,2.0729517396184063
2021-04-14T18:03:53.000Z,893,893,2.0806270996640537,2.0806270996640537
2021-04-14T18:03:54.000Z,886,886,2.0688487584650113,2.0688487584650113
2021-04-14T18:03:55.000Z,895,895,2.0569832402234636,2.0569832402234636
2021-04-14T18:03:56.000Z,890,890,2.0775280898876405,2.0775280898876405
2021-04-14T18:03:57.000Z,892,892,2.059417040358744,2.059417040358744
2021-04-14T18:03:58.000Z,900,900,2.057777777777778,2.057777777777778
2021-04-14T18:03:59.000Z,882,882,2.0850340136054424,2.0850340136054424
